2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=猫猫云
2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=故障转移
2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=自动选择
2025-03-19 13:00:52 INFO - [clash]: INF [API] listening addr=127.0.0.1:9090
2025-03-19 13:00:52 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=tcp
2025-03-19 13:00:52 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=udp
2025-03-19 13:19:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5629 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5637 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:19:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5639 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5646 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5648 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5665 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5667 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5679 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5681 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5686 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5688 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5745 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5747 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5891 rAddr=watson.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:20:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5901 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:5903 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:6388 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:6390 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7632 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7634 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7760 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7762 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7782 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7784 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7794 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7796 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7807 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:20:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7809 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7816 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7818 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7836 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7838 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7851 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7853 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7860 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7862 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7870 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7872 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7879 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7881 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7884 rAddr=ocsp.entrust.net:80 mode=rule rule=DomainSuffix(entrust.net) proxy=猫猫云[1.0x 🇯🇵 日本 JP - 3]
2025-03-19 13:21:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7884 rAddr=c.pki.goog:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-03-19 13:21:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7884 rAddr=x1.c.lencr.org:80 mode=rule rule=Match() proxy=猫猫云[1.0x 🇯🇵 日本 JP - 3]
2025-03-19 13:21:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7884 rAddr=ctldl.windowsupdate.com:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
2025-03-19 13:21:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7919 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7921 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7930 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7932 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7943 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7945 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7951 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7953 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7963 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7965 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7972 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:21:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7974 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7982 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:7984 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8001 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8003 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8017 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8019 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8027 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8029 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8040 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8042 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8049 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8051 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8067 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8069 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8079 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8082 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8090 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8092 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8099 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8101 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8111 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8113 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8118 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:22:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8120 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8129 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8131 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8147 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8149 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8166 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8168 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8175 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8177 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8183 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8185 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8193 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8195 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:35 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8211 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:35 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8213 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8223 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8225 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:45 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8232 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:45 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8234 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:50 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8241 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:50 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8243 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:55 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8253 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:23:55 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8255 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8260 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8262 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:05 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8278 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:05 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8280 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8294 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8296 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8307 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8309 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8316 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8318 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8327 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8329 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8342 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8344 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8353 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8355 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8365 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8367 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8373 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8375 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8382 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8384 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8393 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:24:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8395 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8401 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8403 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8419 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8421 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8432 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8434 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8446 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8448 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8458 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8460 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8469 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8471 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8484 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
